data_copa,time_a,time_b,placar,gols_do_time_da_casa,gols_do_time_da_fora,saldo_gols_do_time_da_casa,saldo_gols_do_time_da_fora,teve_prorrogacao,foi_para_penaltis,placar_penaltis,gols_do_time_da_casa_penaltis,gols_do_time_da_fora_penaltis,time_da_casa_vencedor,time_da_fora_vencedor,empatou,sede,vencedor_copa,sede_vencedor,qtd_times_parcticipantes
1990,Republic of Ireland,Netherlands,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Italy,West Germany,0,24
1990,Cameroon,Colombia,2Ð1,2,1,1,-1,1,0,0-0,0,0,1,0,0,Italy,West Germany,0,24
1990,Czechoslovakia,Costa Rica,4Ð1,4,1,3,-3,0,0,0-0,0,0,1,0,0,Italy,West Germany,0,24
1990,Brazil,Argentina,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Italy,West Germany,0,24
1990,West Germany,Netherlands,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Italy,West Germany,0,24
1990,Republic of Ireland,Romania,0Ð0,0,0,0,0,1,1,5Ð4,5,4,1,0,0,Italy,West Germany,0,24
1990,Italy,Uruguay,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Italy,West Germany,0,24
1990,Spain,Yugoslavia,1Ð2,1,2,-1,1,1,0,0-0,0,0,0,1,0,Italy,West Germany,0,24
1990,England,Belgium,1Ð0,1,0,1,-1,1,0,0-0,0,0,1,0,0,Italy,West Germany,0,24
1990,Argentina,Yugoslavia,0Ð0,0,0,0,0,1,1,3Ð2,3,2,1,0,0,Italy,West Germany,0,24
1990,Republic of Ireland,Italy,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Italy,West Germany,0,24
1990,Czechoslovakia,West Germany,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Italy,West Germany,0,24
1990,Cameroon,England,2Ð3,2,3,-1,1,1,0,0-0,0,0,0,1,0,Italy,West Germany,0,24
1990,Argentina,Italy,1Ð1,1,1,0,0,1,1,4Ð3,4,3,1,0,0,Italy,West Germany,0,24
1990,West Germany,England,1Ð1,1,1,0,0,1,1,4Ð3,4,3,1,0,0,Italy,West Germany,0,24
1990,Italy,England,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Italy,West Germany,0,24
1990,West Germany,Argentina,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Italy,West Germany,0,24
1994,Germany,Bolivia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Spain,South Korea,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,United States,Brazil,0,24
1994,United States,Switzerland,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,United States,Brazil,0,24
1994,Italy,Republic of Ireland,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Colombia,Romania,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Belgium,Morocco,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Norway,Mexico,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Cameroon,Sweden,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,United States,Brazil,0,24
1994,Brazil,Russia,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Netherlands,Saudi Arabia,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Argentina,Greece,4Ð0,4,0,4,-4,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Germany,Spain,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,United States,Brazil,0,24
1994,Nigeria,Bulgaria,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Romania,Switzerland,1Ð4,1,4,-3,3,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,United States,Colombia,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Italy,Norway,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,South Korea,Bolivia,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,United States,Brazil,0,24
1994,Mexico,Republic of Ireland,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Brazil,Cameroon,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Sweden,Russia,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Belgium,Netherlands,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Saudi Arabia,Morocco,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Argentina,Nigeria,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Bulgaria,Greece,4Ð0,4,0,4,-4,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Switzerland,Colombia,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,United States,Romania,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Bolivia,Spain,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Germany,South Korea,3Ð2,3,2,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Italy,Mexico,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,United States,Brazil,0,24
1994,Republic of Ireland,Norway,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,United States,Brazil,0,24
1994,Russia,Cameroon,6Ð1,6,1,5,-5,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Brazil,Sweden,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,United States,Brazil,0,24
1994,Belgium,Saudi Arabia,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Morocco,Netherlands,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Argentina,Bulgaria,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Greece,Nigeria,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Germany,Belgium,3Ð2,3,2,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Spain,Switzerland,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Saudi Arabia,Sweden,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Romania,Argentina,3Ð2,3,2,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Netherlands,Republic of Ireland,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Brazil,United States,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Nigeria,Italy,1Ð2,1,2,-1,1,1,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Mexico,Bulgaria,1Ð1,1,1,0,0,1,1,1Ð3,1,3,0,1,0,United States,Brazil,0,24
1994,Italy,Spain,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Netherlands,Brazil,2Ð3,2,3,-1,1,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Bulgaria,Germany,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Romania,Sweden,2Ð2,2,2,0,0,1,1,4Ð5,4,5,0,1,0,United States,Brazil,0,24
1994,Bulgaria,Italy,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Sweden,Brazil,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,United States,Brazil,0,24
1994,Sweden,Bulgaria,4Ð0,4,0,4,-4,0,0,0-0,0,0,1,0,0,United States,Brazil,0,24
1994,Brazil,Italy,0Ð0,0,0,0,0,1,1,3Ð2,3,2,1,0,0,United States,Brazil,0,24
1998,Brazil,Scotland,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Morocco,Norway,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Italy,Chile,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Cameroon,Austria,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Paraguay,Bulgaria,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Saudi Arabia,Denmark,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,France,South Africa,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Spain,Nigeria,2Ð3,2,3,-1,1,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,South Korea,Mexico,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Netherlands,Belgium,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Argentina,Japan,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Yugoslavia,Iran,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Jamaica,Croatia,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,England,Tunisia,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Romania,Colombia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Germany,United States,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Scotland,Norway,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Brazil,Morocco,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Chile,Austria,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Italy,Cameroon,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,South Africa,Denmark,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,France,Saudi Arabia,4Ð0,4,0,4,-4,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Nigeria,Bulgaria,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Spain,Paraguay,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Japan,Croatia,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Belgium,Mexico,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Netherlands,South Korea,5Ð0,5,0,5,-5,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Germany,Yugoslavia,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Argentina,Jamaica,5Ð0,5,0,5,-5,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,United States,Iran,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Colombia,Tunisia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Romania,England,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Chile,Cameroon,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Italy,Austria,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Brazil,Norway,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Scotland,Morocco,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,France,Denmark,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,South Africa,Saudi Arabia,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Nigeria,Paraguay,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Spain,Bulgaria,6Ð1,6,1,5,-5,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Belgium,South Korea,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Netherlands,Mexico,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Germany,Iran,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,United States,Yugoslavia,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Argentina,Croatia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Japan,Jamaica,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Colombia,England,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Romania,Tunisia,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,France,France,1,32
1998,Italy,Norway,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Brazil,Chile,4Ð1,4,1,3,-3,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,France,Paraguay,1Ð0,1,0,1,-1,1,0,0-0,0,0,1,0,0,France,France,1,32
1998,Nigeria,Denmark,1Ð4,1,4,-3,3,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Germany,Mexico,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Netherlands,Yugoslavia,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Romania,Croatia,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Argentina,England,2Ð2,2,2,0,0,1,1,4Ð3,4,3,1,0,0,France,France,1,32
1998,Italy,France,0Ð0,0,0,0,0,1,1,3Ð4,3,4,0,1,0,France,France,1,32
1998,Brazil,Denmark,3Ð2,3,2,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Netherlands,Argentina,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Germany,Croatia,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Brazil,Netherlands,1Ð1,1,1,0,0,1,1,4Ð2,4,2,1,0,0,France,France,1,32
1998,France,Croatia,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,France,France,1,32
1998,Netherlands,Croatia,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,France,France,1,32
1998,Brazil,France,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,France,France,1,32
2002,France,Senegal,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Republic of Ireland,Cameroon,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Uruguay,Denmark,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Germany,Saudi Arabia,8Ð0,8,0,8,-8,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Argentina,Nigeria,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Paraguay,South Africa,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,England,Sweden,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Spain,Slovenia,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Croatia,Mexico,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Brazil,Turkey,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Italy,Ecuador,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,China,Costa Rica,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Japan,Belgium,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,South Korea,Poland,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Russia,Tunisia,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,United States,Portugal,3Ð2,3,2,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Germany,Republic of Ireland,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Denmark,Senegal,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Cameroon,Saudi Arabia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,France,Uruguay,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Sweden,Nigeria,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Spain,Paraguay,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Argentina,England,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,South Africa,Slovenia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Italy,Croatia,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Brazil,China,4Ð0,4,0,4,-4,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Mexico,Ecuador,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Costa Rica,Turkey,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Japan,Russia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,South Korea,United States,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Tunisia,Belgium,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Portugal,Poland,4Ð0,4,0,4,-4,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Denmark,France,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Senegal,Uruguay,3Ð3,3,3,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Cameroon,Germany,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Saudi Arabia,Republic of Ireland,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Nigeria,England,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Sweden,Argentina,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Slovenia,Paraguay,1Ð3,1,3,-2,2,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,South Africa,Spain,2Ð3,2,3,-1,1,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Costa Rica,Brazil,2Ð5,2,5,-3,3,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Turkey,China,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Ecuador,Croatia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Mexico,Italy,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Korea Japan,Brazil,0,32
2002,Belgium,Russia,3Ð2,3,2,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Tunisia,Japan,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Poland,United States,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Portugal,South Korea,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Germany,Paraguay,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Denmark,England,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Sweden,Senegal,1Ð2,1,2,-1,1,1,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Spain,Republic of Ireland,1Ð1,1,1,0,0,1,1,3Ð2,3,2,1,0,0,Korea Japan,Brazil,0,32
2002,Mexico,United States,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Brazil,Belgium,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Japan,Turkey,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,South Korea,Italy,2Ð1,2,1,1,-1,1,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,England,Brazil,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Germany,United States,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Spain,South Korea,0Ð0,0,0,0,0,1,1,3Ð5,3,5,0,1,0,Korea Japan,Brazil,0,32
2002,Senegal,Turkey,0Ð1,0,1,-1,1,1,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Germany,South Korea,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,Brazil,Turkey,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Korea Japan,Brazil,0,32
2002,South Korea,Turkey,2Ð3,2,3,-1,1,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2002,Germany,Brazil,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Korea Japan,Brazil,0,32
2006,Germany,Costa Rica,4Ð2,4,2,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Poland,Ecuador,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,England,Paraguay,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Trinidad and Tobago,Sweden,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
2006,Argentina,Ivory Coast,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Serbia and Montenegro,Netherlands,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Mexico,Iran,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Angola,Portugal,0Ð1,0,1,-1,1,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Australia,Japan,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,United States,Czech Republic,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Italy,Ghana,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,South Korea,Togo,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,France,Switzerland,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
2006,Brazil,Croatia,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Spain,Ukraine,4Ð0,4,0,4,-4,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Tunisia,Saudi Arabia,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
2006,Germany,Poland,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Ecuador,Costa Rica,3Ð0,3,0,3,-3,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,England,Trinidad and Tobago,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Sweden,Paraguay,1Ð0,1,0,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Argentina,Serbia and Montenegro,6Ð0,6,0,6,-6,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Netherlands,Ivory Coast,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Mexico,Angola,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
2006,Portugal,Iran,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Czech Republic,Ghana,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Italy,United States,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
2006,Japan,Croatia,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
2006,Brazil,Australia,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,France,South Korea,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
2006,Togo,Switzerland,0Ð2,0,2,-2,2,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Saudi Arabia,Ukraine,0Ð4,0,4,-4,4,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Spain,Tunisia,3Ð1,3,1,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Costa Rica,Poland,1Ð2,1,2,-1,1,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Ecuador,Germany,0Ð3,0,3,-3,3,0,0,0-0,0,0,0,1,0,Germany,Italy,0,32
2006,Paraguay,Trinidad and Tobago,2Ð0,2,0,2,-2,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Sweden,England,2Ð2,2,2,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
2006,Iran,Angola,1Ð1,1,1,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
2006,Portugal,Mexico,2Ð1,2,1,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Ivory Coast,Serbia and Montenegro,3Ð2,3,2,1,-1,0,0,0-0,0,0,1,0,0,Germany,Italy,0,32
2006,Netherlands,Argentina,0Ð0,0,0,0,0,0,0,0-0,0,0,0,0,1,Germany,Italy,0,32
